subject,predicate,object,source
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Kushtia_District,popular
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Southern_California,popular
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Calcutta,popular
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Banaras_Hindu_University,popular
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Paul_Saltman,popular
http://dbpedia.org/resource/Bibudhendra_Sarkar,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Canadians,popular
http://dbpedia.org/resource/Boheti_bin_Amrani,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Tendaguru_Formation,popular
http://dbpedia.org/resource/Boheti_bin_Amrani,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Tanzania,popular
http://dbpedia.org/resource/Carol_Creutz,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Stanford_University,popular
http://dbpedia.org/resource/Carol_Creutz,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/University_of_California,_Los_Angeles",popular
http://dbpedia.org/resource/Carol_Creutz,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Henry_Taube,popular
http://dbpedia.org/resource/Carol_Creutz,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Creutz–Taube_complex,popular
http://dbpedia.org/resource/Celia_Maxwell,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Columbia_University,popular
http://dbpedia.org/resource/Celia_Maxwell,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Hunter_College,popular
http://dbpedia.org/resource/Chung_Soon-yeong,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/South_Jeolla_Province,popular
http://dbpedia.org/resource/Chung_Soon-yeong,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gokseong_County,popular
http://dbpedia.org/resource/Chung_Soon-yeong,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Seoul_National_University,popular
http://dbpedia.org/resource/Chung_Soon-yeong,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Yushin_High_School,popular
http://dbpedia.org/resource/Danielle_Carnival,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Georgetown_University,popular
http://dbpedia.org/resource/Danielle_Carnival,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Boston_College,popular
http://dbpedia.org/resource/Danielle_Carnival,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Daniel_Pak,popular
http://dbpedia.org/resource/Elizabeth_L_Kerr,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Colombia,popular
http://dbpedia.org/resource/Elizabeth_L_Kerr,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Americans,popular
http://dbpedia.org/resource/Emma_Unson_Rotor,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Santo_Tomas,popular
http://dbpedia.org/resource/Emma_Unson_Rotor,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Proximity_fuze,popular
http://dbpedia.org/resource/Emma_Unson_Rotor,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Arturo_Rotor,popular
http://dbpedia.org/resource/Eunice_D._Kinney,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Bell,_California",popular
http://dbpedia.org/resource/Eunice_D._Kinney,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Southampton,_New_Brunswick",popular
http://dbpedia.org/resource/Eunice_D._Kinney,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/United_States_circuit_court,popular
http://dbpedia.org/resource/Florian_G._Kaiser,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Switzerland,popular
http://dbpedia.org/resource/Florian_G._Kaiser,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lohn-Ammannsegg,popular
http://dbpedia.org/resource/Harry_Lee_Morrison,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Berkeley,_California",popular
http://dbpedia.org/resource/Harry_Lee_Morrison,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Arlington_County,_Virginia",popular
http://dbpedia.org/resource/Harry_Lee_Morrison,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Catholic_University_of_America,popular
http://dbpedia.org/resource/Harry_Lee_Morrison,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Virginia_Griffing,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sudan,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_London,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Newcastle_University,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/List_of_TWAS_Prize_recipients,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/COMSTECH,popular
http://dbpedia.org/resource/Ibrahim_Eltayeb,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Demographics_of_Sudan,popular
http://dbpedia.org/resource/Iza_Coghlan,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Collaroy,_New_South_Wales",popular
http://dbpedia.org/resource/Iza_Coghlan,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Redfern,_New_South_Wales",popular
http://dbpedia.org/resource/Jeanne_Hoff_(psychiatrist),http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,popular
http://dbpedia.org/resource/Jeanne_Hoff_(psychiatrist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/St._Louis,popular
http://dbpedia.org/resource/Johann_Susmann_Galant,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Basel,popular
http://dbpedia.org/resource/Johann_Susmann_Galant,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Galant_reflex,popular
http://dbpedia.org/resource/Johann_Susmann_Galant,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Swiss_people,popular
http://dbpedia.org/resource/Joseph_Monroe_(computer_scientist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/North_Carolina,popular
http://dbpedia.org/resource/Joseph_Monroe_(computer_scientist),http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Rowland,_North_Carolina",popular
http://dbpedia.org/resource/Joseph_Monroe_(computer_scientist),http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Upsilon_Pi_Epsilon,popular
http://dbpedia.org/resource/Kim_Yi_Dionne,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Castle_Air_Force_Base,popular
http://dbpedia.org/resource/Kim_Yi_Dionne,http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/University_of_California,_Los_Angeles",popular
http://dbpedia.org/resource/Kim_Yi_Dionne,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Daniel_N._Posner,popular
http://dbpedia.org/resource/Lelio_Bisciola,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Italy,popular
http://dbpedia.org/resource/Lelio_Bisciola,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Italy,popular
http://dbpedia.org/resource/Lelio_Bisciola,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Modena,popular
http://dbpedia.org/resource/Louis_Isaac_Woolf,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Canada,popular
http://dbpedia.org/resource/Louis_Isaac_Woolf,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Vancouver,popular
http://dbpedia.org/resource/Louis_Isaac_Woolf,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hackney,_London",popular
http://dbpedia.org/resource/Mary_Ross_Bell,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Glasgow,popular
http://dbpedia.org/resource/Mary_Ross_Bell,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Glasgow,popular
http://dbpedia.org/resource/Mary_Ross_Bell,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Hyndland_Secondary_School,popular
http://dbpedia.org/resource/Mary_Ross_Bell,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/John_Stewart_Bell,popular
http://dbpedia.org/resource/Mary_V._Clymer,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Harrisburg,_Pennsylvania",popular
http://dbpedia.org/resource/Mary_V._Clymer,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Yardville,_New_Jersey",popular
http://dbpedia.org/resource/Michael_Gschwind,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vienna,popular
http://dbpedia.org/resource/Michael_Gschwind,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/TU_Wien,popular
http://dbpedia.org/resource/Min_Dong_(electrical_engineer),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Beijing,popular
http://dbpedia.org/resource/Min_Dong_(electrical_engineer),http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Cornell_University,popular
http://dbpedia.org/resource/Min_Dong_(electrical_engineer),http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Tsinghua_University,popular
http://dbpedia.org/resource/Min_Dong_(electrical_engineer),http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Lists_of_fellows_of_the_IEEE,popular
http://dbpedia.org/resource/Min_Dong_(electrical_engineer),http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Signal_processing,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/France,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Angers,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Mars_Cube_One,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Mars_2020,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/RaInCube,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Surface_Water_and_Ocean_Topography,popular
http://dbpedia.org/resource/Nacer_Chahat,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Ingenuity_(helicopter),popular
http://dbpedia.org/resource/Paul_de_Vos_(immunologist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Netherlands,popular
http://dbpedia.org/resource/Paul_de_Vos_(immunologist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rotterdam,popular
http://dbpedia.org/resource/Paul_de_Vos_(immunologist),http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Groningen,popular
http://dbpedia.org/resource/Paul_de_Vos_(immunologist),http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Dutch_people,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Salé,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Morocco,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Morocco,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Outat_El_Haj,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Paris,popular
http://dbpedia.org/resource/Rachid_Idrissi,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Phosphate,popular
http://dbpedia.org/resource/Rade_Vukmir,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Center_Township,_Beaver_County,_Pennsylvania",popular
http://dbpedia.org/resource/Rade_Vukmir,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Cornell_University,popular
http://dbpedia.org/resource/Rade_Vukmir,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Pittsburgh,popular
http://dbpedia.org/resource/Renzo_Rosso_(hydrologist)__Renzo_Rosso__1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Genoa,popular
http://dbpedia.org/resource/Renzo_Rosso_(hydrologist)__Renzo_Rosso__1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Italy,popular
http://dbpedia.org/resource/Renzo_Rosso_(hydrologist)__Renzo_Rosso__1,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Legambiente,popular
http://dbpedia.org/resource/Renzo_Rosso_(hydrologist)__Renzo_Rosso__1,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Henry_Darcy,popular
http://dbpedia.org/resource/Renée_Shellhaas,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Middlebury_College,popular
http://dbpedia.org/resource/Renée_Shellhaas,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Michigan_Medical_School,popular
http://dbpedia.org/resource/Renée_Shellhaas,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Child_Neurology_Society,popular
http://dbpedia.org/resource/Renée_Shellhaas,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/American_Epilepsy_Society,popular
http://dbpedia.org/resource/Sarah_Miller,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Tulane_University,popular
http://dbpedia.org/resource/Sarah_Miller,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Illinois_Urbana-Champaign,popular
http://dbpedia.org/resource/Sarah_Miller,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Dan_Bernhardt,popular
http://dbpedia.org/resource/Subhendu_Guha,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/History_of_Dhaka,popular
http://dbpedia.org/resource/Subhendu_Guha,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Sheffield,popular
http://dbpedia.org/resource/Subhendu_Guha,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Calcutta,popular
http://dbpedia.org/resource/Subhendu_Guha,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Amorphous_silicon,popular
http://dbpedia.org/resource/Sufian_Tayeh,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Gaza_Strip,popular
http://dbpedia.org/resource/Sufian_Tayeh,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gaza_Strip,popular
http://dbpedia.org/resource/Sufian_Tayeh,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jabalia_refugee_camp,popular
http://dbpedia.org/resource/Sufian_Tayeh,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Islamic_University_of_Gaza,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Estonia,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Tallinn,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Soviet_Union,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Grodno,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Yanka_Kupala_State_University_of_Grodno,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Tartu,popular
http://dbpedia.org/resource/Victor_Aladjev,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Richard_E._Bellman,popular
http://dbpedia.org/resource/Yanna_Krupnikov,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Brandeis_University,popular
http://dbpedia.org/resource/Yanna_Krupnikov,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Toronto,popular
http://dbpedia.org/resource/Yanna_Krupnikov,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Michigan,popular
http://dbpedia.org/resource/Zachary_London,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Wisconsin–Madison,popular
http://dbpedia.org/resource/Zachary_London,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Brown_University,popular
http://dbpedia.org/resource/Zachary_London,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/American_Academy_of_Neurology,popular
http://dbpedia.org/resource/Abhishek_Shukla,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Uttar_Pradesh,popular
http://dbpedia.org/resource/Abhishek_Shukla,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lucknow,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Illinois_Urbana-Champaign,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Bucharest,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Ruth_I._Michler_Memorial_Prize,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Phillip_Griffith,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Hal_Schenck,popular
http://dbpedia.org/resource/Alexandra_Seceleanu,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Romania,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Samara,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Kurchatov_Institute,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Moscow_Institute_of_Physics_and_Technology,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Kondō,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Majorana_fermion,popular
http://dbpedia.org/resource/Alexei_Tsvelik,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Anderson_impurity_model,popular
http://dbpedia.org/resource/Alfred_Brammall,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Bangor_Normal_College,popular
http://dbpedia.org/resource/Alfred_Brammall,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Murchison_Medal,popular
http://dbpedia.org/resource/Alfred_Brammall,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Order_of_St._Sava,popular
http://dbpedia.org/resource/Alfred_Brammall,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Geology,popular
http://dbpedia.org/resource/Alfred_Brammall,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Petrology,popular
http://dbpedia.org/resource/Alois_M._Huger,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Darmstadt,popular
http://dbpedia.org/resource/Alois_M._Huger,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Ludwig_Maximilian_University_of_Munich,popular
http://dbpedia.org/resource/Alois_M._Huger,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Order_of_Merit_of_the_Federal_Republic_of_Germany,popular
http://dbpedia.org/resource/Alois_M._Huger,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Nudivirus,popular
http://dbpedia.org/resource/Alois_M._Huger,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Oryctes_rhinoceros_nudivirus,popular
http://dbpedia.org/resource/Anindya_Das,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Indian_Institute_of_Science,popular
http://dbpedia.org/resource/Anindya_Das,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Shanti_Swarup_Bhatnagar_Prize_for_Science_and_Technology,popular
http://dbpedia.org/resource/Bevlee_Watford,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Washington,_D.C.",popular
http://dbpedia.org/resource/Bevlee_Watford,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Virginia_Tech,popular
http://dbpedia.org/resource/Bevlee_Watford,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sharon_Keillor_Award_for_Women_in_Engineering_Education,popular
http://dbpedia.org/resource/Bevlee_Watford,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/resource/Timothy_J._Greene,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Bucharest,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Socialist_Republic_of_Romania,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ukraine,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Austria-Hungary,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Duchy_of_Bukovina,popular
http://dbpedia.org/resource/Constantin_Zablovschi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Chernivtsi,popular
http://dbpedia.org/resource/E._Graham_Howe,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London,popular
http://dbpedia.org/resource/E._Graham_Howe,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Psychotherapy,popular
http://dbpedia.org/resource/E._Graham_Howe,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Eastern_philosophy,popular
http://dbpedia.org/resource/Ehud_Zohary,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Hebrew_University_of_Jerusalem,popular
http://dbpedia.org/resource/Ehud_Zohary,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Israel,popular
http://dbpedia.org/resource/Ellen_Graber,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Cornell_University,popular
http://dbpedia.org/resource/Ellen_Graber,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Texas_at_Austin,popular
http://dbpedia.org/resource/Ellen_Graber,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Michigan,popular
http://dbpedia.org/resource/Felton_Ross,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Goshen,_Indiana",popular
http://dbpedia.org/resource/Felton_Ross,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Leominster,popular
http://dbpedia.org/resource/Felton_Ross,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/British_Americans,popular
http://dbpedia.org/resource/Foutse_Khomh,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Université_de_Montréal,popular
http://dbpedia.org/resource/Foutse_Khomh,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Institute_of_Electrical_and_Electronics_Engineers,popular
http://dbpedia.org/resource/Frederick_E._Wang,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Taiwan,popular
http://dbpedia.org/resource/Frederick_E._Wang,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Shetou,popular
http://dbpedia.org/resource/Frederick_E._Wang,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Syracuse_University,popular
http://dbpedia.org/resource/Gertrude_F._Rempfer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Howard_Vollum_Award,popular
http://dbpedia.org/resource/Gertrude_F._Rempfer,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Electron_microscope,popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Massachusetts,popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Newton,_Massachusetts",popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/almaMater,"http://dbpedia.org/resource/University_of_California,_Berkeley",popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/David_Geffen_School_of_Medicine_at_UCLA,popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Epidemiology,popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/HIV/AIDS,popular
http://dbpedia.org/resource/Harold_Jaffe_(epidemiologist),http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Public_health,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Tokyo,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Chiba_University,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Doctor_of_Philosophy,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Ando_Momofuku_Prize,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Beltz_award,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,"http://dbpedia.org/resource/Minister_of_Education,_Culture,_Sports,_Science_and_Technology_Commendation_for_Science_and_Technology_Award",popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Mochida_Memorial_Academic_Award,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Takamine_Memorial_Daiichi_Sankyo_Award,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Uehara_Prize,popular
http://dbpedia.org/resource/Hiroshi_Ohno,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Medals_of_Honor_(Japan),popular
http://dbpedia.org/resource/Ilias_Belharouak,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/France,popular
http://dbpedia.org/resource/Ilias_Belharouak,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Morocco,popular
