s,s_type,p,p_type,o,o_type
http://dbpedia.org/resource/Javier_Esparza_(computer_scientist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Pamplona,uri
http://dbpedia.org/resource/Jens_Martin_Knudsen_(astrophysicist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Haurum,uri
http://dbpedia.org/resource/Jens_Martin_Knudsen_(astrophysicist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Denmark,uri
http://dbpedia.org/resource/Jim_Brodie_(geologist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Cheshire,uri
http://dbpedia.org/resource/Jim_Brodie_(geologist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bebington,uri
http://dbpedia.org/resource/Johann_Friedrich_Ahlfeld_(obstetrician),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saale,uri
http://dbpedia.org/resource/Johann_Friedrich_Ahlfeld_(obstetrician),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Alsleben,uri
http://dbpedia.org/resource/John_Henry_Bryant_(British_physician),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ilminster,uri
http://dbpedia.org/resource/John_Henry_Bryant_(British_physician),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/South_Somerset,uri
http://dbpedia.org/resource/John_S._Jackson_(geologist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Dublin,uri
http://dbpedia.org/resource/Leah_Allen,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Providence,_Rhode_Island",uri
http://dbpedia.org/resource/Li_Xueqin_(historian),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Beijing,uri
http://dbpedia.org/resource/Li_Zhao_(military_engineer),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hebei,uri
http://dbpedia.org/resource/Li_Zhao_(military_engineer),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wuji_County,uri
http://dbpedia.org/resource/Li_Zhao_(military_engineer),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Provisional_Government_of_the_Republic_of_China_(1937–1940),uri
http://dbpedia.org/resource/Lynn_Rogers_(biologist),uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Grand_Rapids,_Michigan",uri
http://dbpedia.org/resource/Mabel_Keaton_Staupers,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barbados,uri
http://dbpedia.org/resource/Mabel_Keaton_Staupers,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barbados,uri
http://dbpedia.org/resource/Mabel_Keaton_Staupers,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barbados,uri
http://dbpedia.org/resource/Mohammed_al-Baydhaq,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Morocco,uri
http://dbpedia.org/resource/Mohammed_al-Baydhaq,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tinmel,uri
http://dbpedia.org/resource/Mohammed_al-Baydhaq,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Morocco,uri
http://dbpedia.org/resource/Mohammed_al-Baydhaq,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tinmel,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jessore,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bengal_Presidency,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jessore,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bengal_Presidency,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jessore,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Bengal_Presidency,uri
http://dbpedia.org/resource/N._G._Majumdar,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,uri
http://dbpedia.org/resource/Norman_Simmons_(biochemist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Andijan,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Uzbek_Soviet_Socialist_Republic,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Andijan,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Uzbek_Soviet_Socialist_Republic,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Andijan,uri
http://dbpedia.org/resource/Numan_Yunusovich_Satimov,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Uzbek_Soviet_Socialist_Republic,uri
http://dbpedia.org/resource/Octiabr'_Emelianenko,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Leningrad,uri
http://dbpedia.org/resource/Octiabr'_Emelianenko,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Leningrad,uri
http://dbpedia.org/resource/Octiabr'_Emelianenko,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Leningrad,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Dutch_East_Indies,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Surabaya,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Dutch_East_Indies,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Surabaya,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Dutch_East_Indies,uri
http://dbpedia.org/resource/Ong_Hok_Ham,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Surabaya,uri
http://dbpedia.org/resource/Patrick_Druckenmiller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Fort_Collins,_Colorado",uri
http://dbpedia.org/resource/Patrick_Druckenmiller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Fort_Collins,_Colorado",uri
http://dbpedia.org/resource/Patrick_Druckenmiller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Fort_Collins,_Colorado",uri
http://dbpedia.org/resource/Suzanne_Dodd,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Tacoma,_Washington",uri
http://dbpedia.org/resource/Suzanne_Dodd,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Tacoma,_Washington",uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saint_Petersburg,uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saint_Petersburg,uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Saint_Petersburg,uri
http://dbpedia.org/resource/Tatiana_Krasnoselskaia,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/William_Martin_Boyce,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Florence,_South_Carolina",uri
http://dbpedia.org/resource/Wolf-Dieter_Schneider_(metallurgist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Berlin,uri
http://dbpedia.org/resource/Yordanka_Mincheva_-_Stefanova,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Stara_Zagora,uri
http://dbpedia.org/resource/Yordanka_Mincheva_-_Stefanova,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tsardom_of_Bulgaria_(1908–1946),uri
http://dbpedia.org/resource/Yordanka_Mincheva_-_Stefanova,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Stara_Zagora,uri
http://dbpedia.org/resource/Yordanka_Mincheva_-_Stefanova,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tsardom_of_Bulgaria_(1908–1946),uri
http://dbpedia.org/resource/Ashalatha_Radhakrishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kerala,uri
http://dbpedia.org/resource/Ashalatha_Radhakrishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kerala,uri
http://dbpedia.org/resource/Ashalatha_Radhakrishnan,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kerala,uri
http://dbpedia.org/resource/Ayang_Utriza_Yakin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jakarta,uri
http://dbpedia.org/resource/Ayang_Utriza_Yakin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jakarta,uri
http://dbpedia.org/resource/Ayang_Utriza_Yakin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jakarta,uri
http://dbpedia.org/resource/B._John_Garrick,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Eureka,_Utah",uri
http://dbpedia.org/resource/B._John_Garrick,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Eureka,_Utah",uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zug,uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zug,uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Beat_H._Gähwiler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zug,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Austria,uri
http://dbpedia.org/resource/Boris_Maciejovsky,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vienna,uri
http://dbpedia.org/resource/Caroline_Willard_Baldwin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/San_Francisco,uri
http://dbpedia.org/resource/Caroline_Willard_Baldwin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/San_Francisco,uri
http://dbpedia.org/resource/Cynthia_Flynn_Capers,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Harrisburg,_Pennsylvania",uri
http://dbpedia.org/resource/Cynthia_Flynn_Capers,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Harrisburg,_Pennsylvania",uri
http://dbpedia.org/resource/Cynthia_Flynn_Capers,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Harrisburg,_Pennsylvania",uri
http://dbpedia.org/resource/D._R._Fraser_Taylor,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Leven,_Fife",uri
http://dbpedia.org/resource/D._R._Fraser_Taylor,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Leven,_Fife",uri
http://dbpedia.org/resource/Daniella_Goldfarb,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Daniella_Goldfarb,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Daniella_Goldfarb,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Assam,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Guwahati,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Assam,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Guwahati,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Assam,uri
http://dbpedia.org/resource/Dhiraj_Bora,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Guwahati,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Sorengo,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Sorengo,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Switzerland,uri
http://dbpedia.org/resource/Edoardo_Charbon,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Sorengo,uri
http://dbpedia.org/resource/Eric_Fearon,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Farmington,_Maine",uri
http://dbpedia.org/resource/Eric_Fearon,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Farmington,_Maine",uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gauting,uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gauting,uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Germany,uri
http://dbpedia.org/resource/Erich_Rieger,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gauting,uri
http://dbpedia.org/resource/Gelia_T._Castillo,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Pagsanjan,uri
http://dbpedia.org/resource/Gelia_T._Castillo,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Laguna_(province),uri
http://dbpedia.org/resource/Gelia_T._Castillo,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Pagsanjan,uri
http://dbpedia.org/resource/Gelia_T._Castillo,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Laguna_(province),uri
http://dbpedia.org/resource/George_Berci,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Szeged,uri
http://dbpedia.org/resource/George_Berci,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hungary_(1920–1946),uri
http://dbpedia.org/resource/George_Berci,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Szeged,uri
http://dbpedia.org/resource/George_Berci,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hungary_(1920–1946),uri
http://dbpedia.org/resource/George_E._Atwood,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Carlsbad,_New_Mexico",uri
http://dbpedia.org/resource/George_E._Atwood,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Carlsbad,_New_Mexico",uri
http://dbpedia.org/resource/Ian_Fraser_Muir,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/West_Hartlepool,uri
http://dbpedia.org/resource/Ian_Fraser_Muir,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/West_Hartlepool,uri
http://dbpedia.org/resource/Jan_Tullis,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Swedesboro,_New_Jersey",uri
http://dbpedia.org/resource/Jan_Tullis,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Swedesboro,_New_Jersey",uri
http://dbpedia.org/resource/Jan_Tullis,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Swedesboro,_New_Jersey",uri
http://dbpedia.org/resource/Jennifer_B._Glass,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Olympia,_Washington",uri
http://dbpedia.org/resource/Jennifer_B._Glass,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Olympia,_Washington",uri
http://dbpedia.org/resource/Jennifer_B._Glass,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Olympia,_Washington",uri
http://dbpedia.org/resource/Jeremiah_Edmund_Bowden_Jennings,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/South_Africa,uri
http://dbpedia.org/resource/Jeremiah_Edmund_Bowden_Jennings,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Krugersdorp,uri
http://dbpedia.org/resource/Jeremiah_Edmund_Bowden_Jennings,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/South_Africa,uri
http://dbpedia.org/resource/Jeremiah_Edmund_Bowden_Jennings,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Krugersdorp,uri
http://dbpedia.org/resource/Jeremiah_Edmund_Bowden_Jennings,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/South_Africa,uri
